Gene	Expression
1	B2M	188.179151326905
2	MALAT1	184.90087008291
3	EEF1A1	138.43666469331
4	ACTB	119.71885404422
5	TMSB4X	99.5432893500549
6	RPLP1	86.7874146615185
7	MT-CO1	85.7674618974491
8	RPL10	75.7549087962857
9	RPS27	70.0814229036814
10	HLA-B	69.4130746434849
11	RPL28	62.6223063998439
12	MT-CO2	61.7841605788159
13	RPS12	59.5508230455076
14	RPL13	59.4700035707247
15	HLA-A	56.6372278405505
16	IL32	56.6079672289506
17	TPT1	55.0737975689564
18	RPS15A	53.8464283959431
19	RPL30	51.8348449389516
20	TMSB10	50.2685711176104
21	RPL32	49.170313506083
22	RPL19	46.1937701228099
23	RPS8	44.1667045979514
24	RPL11	43.7839410977359
25	RPS19	43.675900940881
26	RPS3	42.7057054027878
27	RPS28	40.4466604440978
28	RPS3A	40.4143611894665
29	RPL39	40.1722267466168
30	RPL34	40.0888729213467
31	RPS27A	39.7347100145217
32	RPL18A	39.1570916123237
33	MT-CO3	37.961543627251
34	RPS18	37.4923138990914
35	JUNB	36.9186222550135
36	RPS4X	36.5327428477189
37	RPS14	36.1955941930441
38	HLA-C	35.9982030543957
39	ACTG1	35.92867095946
40	RPS23	35.5715427541848
41	RPL37	35.2344747106308
42	RPS15	34.5513537115839
43	FTH1	34.5397817675761
44	RPL26	34.4110847963545
45	RPS2	33.9547881276545
46	MT-ND4L	33.3547077647412
47	MT-ATP6	33.337528140059
48	MT-CYB	33.1425158857074
49	PFN1	32.7298691805232
50	RPS13	31.1897563697557
51	RPS6	30.4317341767299
52	PTMA	30.362210082562
53	RPL29	29.7764763154781
54	RPS24	29.1631270587478
55	RPL7A	29.1138253384982
56	RPL8	28.9346047524704
57	RPL18	28.913248976791
58	RPL12	28.4287935598256
59	RPS7	28.2188979970208
60	GAPDH	28.0274621692574
61	RPL35A	27.8866985591522
62	RPL3	27.8296867240121
63	RPL6	27.7896224001654
64	RPS25	27.167315955836
65	DUSP1	26.8276920826983
66	MT-ATP8	25.8169183512363
67	CD74	25.6038884109599
68	MT-ND3	25.5293582898921
69	RPL14	25.0400128709959
70	FAU	24.6084378238066
71	RPL15	24.4947961269583
72	RPLP2	24.290040513806
73	EIF1	24.0783204572791
74	UBC	22.5912257524184
75	RACK1	22.5595141212974
76	RPL36	22.5174888808001
77	RPS26	22.1351460932323
78	BTG1	21.8238861431714
79	FOS	21.7769936516314
80	RPLP0	21.7595433443954
81	RPL5	21.6868146470065
82	RPL23A	21.188860734977
83	S100A4	20.9476875966646
84	RPL17	20.4813646354069
85	RPS21	20.3732331148243
86	RPSA	20.1442647395116
87	LTB	20.0104136375423
88	RPL41	19.6858059781185
89	HSPA8	19.6564067687615
90	RPS16	19.080927057333
91	HLA-E	18.314146391003
92	SRGN	18.2942384419073
93	ARHGDIB	18.0139552539086
94	RPL24	17.9417796479773
95	RPS9	17.7409706763294
96	FTL	17.6146304568613
97	NACA	17.4935022167825
98	H3F3B	17.2028308059899
99	RPL21	17.0981108281928
100	RPS5	16.901067670939
101	RPL10A	16.8037716931427
102	RPS29	16.3204411878809
103	RPL22	16.3085242708701
104	SH3BGRL3	15.9039261098183
105	MT-ND1	15.7561813184961
106	RPL9	15.7001629390318
107	ZFP36	15.2907663004626
108	CD52	15.1003753268384
109	CFL1	14.9049422344193
110	CD3E	14.8813996288896
111	PTPRCAP	14.6006115237394
112	RPL37A	14.5857927276257
113	UBA52	14.4306957274753
114	MT-ND5	14.3259507049547
115	RPL13A	13.9848023489481
116	EEF2	13.956785978762
117	CORO1A	13.7542508524682
118	RPL35	13.5824877260243
119	EEF1D	13.544510048787
120	TSC22D3	13.0918248574399
121	PTPRC	13.0904212059051
122	PABPC1	12.8591424638882
123	MYL6	12.5749241538286
124	ATP5F1E	12.5256957882808
125	RAC2	12.5150792858051
126	SARAF	12.3433502995603
127	SERF2	12.273149286358
