Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	75/158	7.81788859090345e-103	1.49321672086256e-100	0	0	101.550774526678	23875.5873725914	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
Coronavirus disease	77/232	1.02958484219849e-90	9.8325352429956e-89	0	0	56.2675741189633	11658.8384466858	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;FOS;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;JUN;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
Antigen processing and presentation	13/78	1.42742192894946e-11	9.08791961431154e-10	0	0	16.6118143459916	414.839631009393	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-B;HLA-C;HLA-A;HLA-E;CD8A;PSME1;PSME2;CALR;B2M
Salmonella infection	20/249	5.03205233388989e-11	2.40280498943242e-09	0	0	7.41256882475793	175.771339580771	ACTR3;JUN;HSP90AA1;HSP90AB1;ARPC1B;TUBB;FOS;ACTB;MYL12A;RHOA;MYL12B;ACTG1;TUBA1B;PTPRC;ARPC2;ARPC3;RPS3;PFN1;GAPDH;S100A10
Parkinson disease	19/249	3.72970707711647e-10	1.42474810345849e-08	0	0	6.98061358930924	151.545778922325	COX8A;DUSP1;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;UBB;UBC;CALM1;RPS27A;SLC25A5;UBA52;SLC25A6
Prion disease	17/273	6.59239393183255e-08	2.09857873496669e-06	0	0	5.55589458154506	91.8654067928708	COX8A;HSPA8;TUBB;COX4I1;ATP5MC2;ATP5MC3;CYBA;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;CCL5;RAC2;SLC25A5;SLC25A6
Shigellosis	16/246	8.92478822659051e-08	2.43519221611255e-06	0	0	5.80304719435154	94.194180835133	ACTR3;JUN;ARPC1B;ACTB;MYL12A;RHOA;MYL12B;ACTG1;UBB;ARPC2;ARPC3;CCL5;UBC;PFN1;RPS27A;UBA52
Glycolysis / Gluconeogenesis	9/67	1.46699053609924e-07	3.50243990493694e-06	0	0	12.6790671054514	199.503632419986	LDHB;LDHA;TPI1;PKM;PGAM1;PGK1;ENO1;ALDOA;GAPDH
Fluid shear stress and atherosclerosis	12/139	1.83189159443786e-07	3.76078234268383e-06	0	0	7.79051148018262	120.852230163277	JUN;HSP90AA1;HSP90AB1;DUSP1;SUMO2;RAC2;CYBA;FOS;CALM1;ACTB;RHOA;ACTG1
Pathogenic Escherichia coli infection	14/197	1.96899599093394e-07	3.76078234268383e-06	0	0	6.34291932944336	97.938301882223	ACTR3;JUN;ARPC1B;TUBB;FOS;ACTB;RHOA;ACTG1;TUBA1B;ARPC2;ARPC3;NCL;RPS3;GAPDH
Diabetic cardiomyopathy	14/203	2.84479946215047e-07	4.9396063388249e-06	0	0	6.13967357187696	92.5408627508952	COX8A;COX4I1;ATP5MC2;ATP5MC3;CYBA;COX6C;COX6A1;COX7C;ATP5F1E;PPP1CA;RAC2;SLC25A5;GAPDH;SLC25A6
Regulation of actin cytoskeleton	14/218	6.75238406147184e-07	1.04817917120652e-05	0	0	5.68386507145231	80.7574917885796	ACTR3;ARPC1B;ACTB;MYL12A;RHOA;MYL12B;PPP1CA;ACTG1;ARPC2;ARPC3;TMSB4X;CFL1;RAC2;PFN1
Human T-cell leukemia virus 1 infection	14/219	7.13420378308101e-07	1.04817917120652e-05	0	0	5.65584952459694	80.0483412087575	JUN;HLA-B;HLA-C;HLA-A;FOS;CD3E;CD3D;HLA-E;ZFP36;CALR;SLC25A5;B2M;RAN;SLC25A6
Yersinia infection	11/137	1.23701308882428e-06	1.68763928546741e-05	0	0	7.16822740253703	97.5080417266839	ACTR3;JUN;ARPC2;CD8A;ARPC3;ARPC1B;RAC2;FOS;ACTB;RHOA;ACTG1
Tight junction	12/169	1.50142419962618e-06	1.91181348085733e-05	0	0	6.29224428624953	84.373310419956	ACTR3;MYL6;JUN;TUBA1B;ARPC2;ARPC3;ARPC1B;ACTB;MYL12A;RHOA;ACTG1;MYL12B
Human immunodeficiency virus 1 infection	13/212	2.8407295690042e-06	3.39112092299876e-05	0	0	5.38903377647732	68.8257735292004	JUN;HLA-B;HLA-C;HLA-A;FOS;CD3E;CD3D;HLA-E;CFL1;RAC2;CALR;CALM1;B2M
Phagosome	11/152	3.4309854291628e-06	3.85481304100056e-05	0	0	6.40075373156473	80.5385274121669	TUBA1B;TUBB;HLA-B;HLA-C;CYBA;HLA-A;CALR;CORO1A;ACTB;ACTG1;HLA-E
Amyotrophic lateral sclerosis	17/364	3.63709460941451e-06	3.85936150221206e-05	0	0	4.07973927347837	51.0959821235932	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;ACTB;PSMA7;ATP5F1E;ACTG1;TUBA1B;HNRNPA2B1;PFN1;HNRNPA1;SRSF7
Kaposi sarcoma-associated herpesvirus infection	12/193	5.9699179630264e-06	6.00133858388443e-05	0	0	5.45122800501416	65.5716080773671	JUN;ZFP36;UBB;UBC;HLA-B;HLA-C;HLA-A;FOS;CALM1;RPS27A;UBA52;HLA-E
Viral myocarditis	7/60	9.62863643083114e-06	9.19534779144374e-05	0	0	10.7057224939825	123.65932684392	RAC2;HLA-B;HLA-C;HLA-A;ACTB;ACTG1;HLA-E
Pathways of neurodegeneration	18/475	3.21882135572512e-05	0.00029275946616357	0	0	3.27542820493473	33.8807352544777	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;UBB;UBC;CALM1;RPS27A;SLC25A5;UBA52;SLC25A6
Thermogenesis	12/232	3.75879440584696e-05	0.000326331696143986	0	0	4.47593582887701	45.6045366995873	COX8A;COX4I1;RPS6;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;ATP5MG;ACTB;ATP5F1E;ACTG1
Oxidative phosphorylation	9/133	4.5673057949197e-05	0.000379284959491158	0	0	5.91065453085263	59.0710930578697	COX8A;COX4I1;ATP5MC2;ATP5MC3;COX6A1;COX6C;ATP5MG;COX7C;ATP5F1E
Epstein-Barr virus infection	11/202	4.97699547145157e-05	0.000382517969556884	0	0	4.7131152927775	46.6980132726873	JUN;HLA-B;HLA-C;TNFAIP3;HLA-A;CALR;VIM;CD3E;B2M;CD3D;HLA-E
Bacterial invasion of epithelial cells	7/77	5.00677970624194e-05	0.000382517969556884	0	0	8.09876543209877	80.1950486359669	ACTR3;ARPC2;ARPC3;ARPC1B;ACTB;RHOA;ACTG1
Alzheimer disease	15/369	6.7720776779945e-05	0.000497487244806519	0	0	3.49729534799856	33.5744463789552	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;CALM1;SLC25A5;GAPDH;SLC25A6
Leukocyte transendothelial migration	8/114	9.37549978242952e-05	0.000663229799423718	0	0	6.12630594105723	56.8204190800337	RAC2;CYBA;ACTB;MYL12A;CD99;RHOA;ACTG1;MYL12B
Allograft rejection	5/38	0.000105062119766753	0.000716673745551779	0	0	12.1935683364255	111.704776739382	HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Human cytomegalovirus infection	11/225	0.000130484976727003	0.000852501523252597	0	0	4.20161889492824	37.5803401314584	CCL5;CCL4;HLA-B;RAC2;HLA-C;HLA-A;CALR;CALM1;B2M;RHOA;HLA-E
Huntington disease	13/306	0.000133900762814544	0.000852501523252597	0	0	3.64253106954105	32.485591374502	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;SLC25A5;SLC25A6
Oxytocin signaling pathway	9/154	0.000141567951500321	0.000872241249566493	0	0	5.04922020317642	44.7498790750717	MYL6;JUN;FOS;EEF2;CALM1;ACTB;RHOA;ACTG1;PPP1CA
Cellular senescence	9/156	0.000156095014057966	0.000931692115158483	0	0	4.98001524261157	43.6500610469791	HLA-B;HLA-C;HLA-A;CALM1;SLC25A5;ZFP36L2;HLA-E;SLC25A6;PPP1CA
Graft-versus-host disease	5/42	0.000170957449980699	0.000989480998373134	0	0	10.873138444567	94.3146451992719	HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Necroptosis	9/159	0.000180203897030874	0.00101232189214403	0	0	4.87966804979253	42.0696754612968	HSP90AA1;HSP90AB1;FTH1;TNFAIP3;HMGB1;SLC25A5;PPIA;FTL;SLC25A6
Type I diabetes mellitus	5/43	0.000191496026878536	0.00104502117525144	0	0	10.5864661654135	90.6269627344102	HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Fc gamma R-mediated phagocytosis	7/97	0.000216489249609419	0.0011485957409833	0	0	6.29263831732968	53.0970912479003	ACTR3;PTPRC;ARPC2;ARPC3;ARPC1B;CFL1;RAC2
Viral carcinogenesis	10/203	0.000247449789876855	0.00127737594233728	0	0	4.22215025906736	35.0620144958764	JUN;HNRNPK;PKM;YWHAB;HLA-B;HLA-C;HLA-A;YWHAZ;RHOA;HLA-E
T cell receptor signaling pathway	7/104	0.000332518999962353	0.00167134549981077	0	0	5.83645157184676	46.7430524719622	JUN;PTPRC;CD8A;FOS;CD3E;CD3D;RHOA
Endocytosis	11/252	0.000347436949723053	0.00170155018966931	0	0	3.72574176635011	29.675262490365	ACTR3;HSPA8;ARPC2;CAPZB;ARPC3;ARPC1B;HLA-B;HLA-C;HLA-A;RHOA;HLA-E
HIF-1 signaling pathway	7/109	0.000442466955180708	0.00211277971098788	0	0	5.54893891713064	42.8552585983198	LDHB;LDHA;RPS6;PGK1;ENO1;ALDOA;GAPDH
Autoimmune thyroid disease	5/53	0.000515805565214829	0.00240289909648859	0	0	8.37670068027211	63.409786930564	HLA-B;HLA-C;GZMB;HLA-A;HLA-E
Cell adhesion molecules	8/148	0.000558151332635385	0.00253825963174663	0	0	4.63046044864227	34.686225542328	CD2;PTPRC;CD8A;HLA-B;HLA-C;HLA-A;CD99;HLA-E
Cardiac muscle contraction	6/87	0.000779310671783024	0.00346158926303622	0	0	5.97115968427444	42.7361916526096	COX8A;TPM3;COX4I1;COX6A1;COX6C;COX7C
Primary immunodeficiency	4/38	0.00125983496062605	0.00546882903362674	0	0	9.42898134863702	62.9551827031538	PTPRC;CD8A;CD3E;CD3D
Natural killer cell mediated cytotoxicity	7/131	0.00131501638110475	0.00558151397313349	0	0	4.55933890880127	30.2462264558284	HLA-B;RAC2;HLA-C;GZMB;HLA-A;HCST;HLA-E
Lipid and atherosclerosis	9/215	0.00158610242315475	0.00654291335475732	0	0	3.54300447165935	22.839891800402	HSPA8;JUN;HSP90AA1;HSP90AB1;CCL5;CYBA;FOS;CALM1;RHOA
Mitophagy	5/68	0.00161003627054238	0.00654291335475732	0	0	6.37738905085844	41.0161685733805	JUN;UBB;UBC;RPS27A;UBA52
Chagas disease	6/102	0.0017797617486207	0.00708196862471988	0	0	5.0343237704918	31.8736921201745	JUN;CCL5;CALR;FOS;CD3E;CD3D
Measles	7/139	0.0018486138816136	0.007205821456902	0	0	4.28126948497319	26.9433953384327	HSPA8;JUN;RACK1;TNFAIP3;FOS;CD3E;CD3D
Th17 cell differentiation	6/107	0.00226869751778426	0.00866642451793588	0	0	4.78388248660932	29.1269048094341	JUN;HSP90AA1;HSP90AB1;FOS;CD3E;CD3D
Proteasome	4/46	0.00257627939661178	0.00964841891672254	0	0	7.6298877274487	45.4848814834065	PSME1;PSME2;PSMA7;PSMB9
Pertussis	5/76	0.00263253545357389	0.00966950522370411	0	0	5.65651049152055	33.5985854007914	JUN;CFL1;FOS;CALM1;RHOA
Non-alcoholic fatty liver disease	7/155	0.0034067947773034	0.0122773170276406	0	0	3.81531531531532	21.6785582023811	COX8A;JUN;COX4I1;FOS;COX6A1;COX6C;COX7C
Focal adhesion	8/201	0.00387577983573511	0.0137087768263964	0	0	3.34980516421873	18.6014961767232	JUN;RAC2;ACTB;MYL12A;RHOA;MYL12B;PPP1CA;ACTG1
Platelet activation	6/124	0.00470687127086626	0.0163456802315537	0	0	4.09113642678522	21.9233031358422	ACTB;MYL12A;RHOA;ACTG1;MYL12B;PPP1CA
IL-17 signaling pathway	5/94	0.00652916835888174	0.0222691277954716	0	0	4.50836963999083	22.6837522937947	HSP90AA1;JUN;HSP90AB1;TNFAIP3;FOS
Estrogen signaling pathway	6/137	0.007582839287026	0.0254091632249468	0	0	3.6827055437367	17.9784807761246	HSPA8;JUN;HSP90AA1;HSP90AB1;FOS;CALM1
